areaCode,areaName,areaType,date,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000002,North West,region,2021-10-04,2820
E12000002,North West,region,2021-10-03,1690
E12000002,North West,region,2021-10-02,3808
E12000002,North West,region,2021-10-01,3402
E12000002,North West,region,2021-09-30,3631
E12000002,North West,region,2021-09-29,4104
E12000002,North West,region,2021-09-28,3995
E12000002,North West,region,2021-09-27,3588
E12000002,North West,region,2021-09-26,2730
E12000002,North West,region,2021-09-25,4730
E12000002,North West,region,2021-09-24,4954
E12000002,North West,region,2021-09-23,4680
E12000002,North West,region,2021-09-22,4605
E12000002,North West,region,2021-09-21,4657
E12000002,North West,region,2021-09-20,4878
E12000002,North West,region,2021-09-19,2825
E12000002,North West,region,2021-09-18,7566
E12000002,North West,region,2021-09-17,5906
E12000002,North West,region,2021-09-16,6542
E12000002,North West,region,2021-09-15,5656
E12000002,North West,region,2021-09-14,6696
E12000002,North West,region,2021-09-13,6299
E12000002,North West,region,2021-09-12,3734
E12000002,North West,region,2021-09-11,8758
E12000002,North West,region,2021-09-10,9523
E12000002,North West,region,2021-09-09,10180
E12000002,North West,region,2021-09-08,8208
E12000002,North West,region,2021-09-07,8654
E12000002,North West,region,2021-09-06,8327
E12000002,North West,region,2021-09-05,4141
E12000002,North West,region,2021-09-04,12367
E12000002,North West,region,2021-09-03,10545
E12000002,North West,region,2021-09-02,10252
E12000002,North West,region,2021-09-01,9983
E12000002,North West,region,2021-08-31,10605
E12000002,North West,region,2021-08-30,4753
E12000002,North West,region,2021-08-29,5029
E12000002,North West,region,2021-08-28,13191
E12000002,North West,region,2021-08-27,10730
E12000002,North West,region,2021-08-26,13446
E12000002,North West,region,2021-08-25,13547
E12000002,North West,region,2021-08-24,13774
E12000002,North West,region,2021-08-23,13100
E12000002,North West,region,2021-08-22,8996
E12000002,North West,region,2021-08-21,17706
E12000002,North West,region,2021-08-20,17919
E12000002,North West,region,2021-08-19,19113
E12000002,North West,region,2021-08-18,15605
E12000002,North West,region,2021-08-17,12469
E12000002,North West,region,2021-08-16,12917
E12000002,North West,region,2021-08-15,8330
E12000002,North West,region,2021-08-14,19777
E12000002,North West,region,2021-08-13,15714
E12000002,North West,region,2021-08-12,18810
E12000002,North West,region,2021-08-11,15726
E12000002,North West,region,2021-08-10,13671
E12000002,North West,region,2021-08-09,11630
E12000002,North West,region,2021-08-08,8388
E12000002,North West,region,2021-08-07,18906
E12000002,North West,region,2021-08-06,17196
E12000002,North West,region,2021-08-05,18926
E12000002,North West,region,2021-08-04,18196
E12000002,North West,region,2021-08-03,13768
E12000002,North West,region,2021-08-02,11618
E12000002,North West,region,2021-08-01,9497
E12000002,North West,region,2021-07-31,22313
E12000002,North West,region,2021-07-30,17849
E12000002,North West,region,2021-07-29,16559
E12000002,North West,region,2021-07-28,13499
E12000002,North West,region,2021-07-27,17770
E12000002,North West,region,2021-07-26,13153
E12000002,North West,region,2021-07-25,8345
E12000002,North West,region,2021-07-24,18946
E12000002,North West,region,2021-07-23,17308
E12000002,North West,region,2021-07-22,19065
E12000002,North West,region,2021-07-21,15020
E12000002,North West,region,2021-07-20,16131
E12000002,North West,region,2021-07-19,13936
E12000002,North West,region,2021-07-18,12206
E12000002,North West,region,2021-07-17,26391
E12000002,North West,region,2021-07-16,23022
E12000002,North West,region,2021-07-15,19758
E12000002,North West,region,2021-07-14,18656
E12000002,North West,region,2021-07-13,19668
E12000002,North West,region,2021-07-12,11767
E12000002,North West,region,2021-07-11,8872
E12000002,North West,region,2021-07-10,21821
E12000002,North West,region,2021-07-09,19236
E12000002,North West,region,2021-07-08,21263
E12000002,North West,region,2021-07-07,15992
E12000002,North West,region,2021-07-06,17108
E12000002,North West,region,2021-07-05,13168
E12000002,North West,region,2021-07-04,9243
E12000002,North West,region,2021-07-03,22494
E12000002,North West,region,2021-07-02,19958
E12000002,North West,region,2021-07-01,17852
E12000002,North West,region,2021-06-30,19822
E12000002,North West,region,2021-06-29,16417
E12000002,North West,region,2021-06-28,13410
E12000002,North West,region,2021-06-27,11527
E12000002,North West,region,2021-06-26,19457
E12000002,North West,region,2021-06-25,17064
E12000002,North West,region,2021-06-24,17956
E12000002,North West,region,2021-06-23,17119
E12000002,North West,region,2021-06-22,19701
E12000002,North West,region,2021-06-21,15524
E12000002,North West,region,2021-06-20,12290
E12000002,North West,region,2021-06-19,27565
E12000002,North West,region,2021-06-18,25419
E12000002,North West,region,2021-06-17,27124
E12000002,North West,region,2021-06-16,24329
E12000002,North West,region,2021-06-15,27371
E12000002,North West,region,2021-06-14,24382
E12000002,North West,region,2021-06-13,18469
E12000002,North West,region,2021-06-12,32544
E12000002,North West,region,2021-06-11,31188
E12000002,North West,region,2021-06-10,33220
E12000002,North West,region,2021-06-09,30798
E12000002,North West,region,2021-06-08,31799
E12000002,North West,region,2021-06-07,28516
E12000002,North West,region,2021-06-06,23757
E12000002,North West,region,2021-06-05,41859
E12000002,North West,region,2021-06-04,33962
E12000002,North West,region,2021-06-03,32366
E12000002,North West,region,2021-06-02,32768
E12000002,North West,region,2021-06-01,33229
E12000002,North West,region,2021-05-31,11979
E12000002,North West,region,2021-05-30,18301
E12000002,North West,region,2021-05-29,38989
E12000002,North West,region,2021-05-28,44791
E12000002,North West,region,2021-05-27,44338
E12000002,North West,region,2021-05-26,50020
E12000002,North West,region,2021-05-25,46199
E12000002,North West,region,2021-05-24,33426
E12000002,North West,region,2021-05-23,22109
E12000002,North West,region,2021-05-22,56970
E12000002,North West,region,2021-05-21,49157
E12000002,North West,region,2021-05-20,51903
E12000002,North West,region,2021-05-19,34585
E12000002,North West,region,2021-05-18,36772
E12000002,North West,region,2021-05-17,26873
E12000002,North West,region,2021-05-16,19539
E12000002,North West,region,2021-05-15,45556
E12000002,North West,region,2021-05-14,45387
E12000002,North West,region,2021-05-13,46144
E12000002,North West,region,2021-05-12,55163
E12000002,North West,region,2021-05-11,44078
E12000002,North West,region,2021-05-10,25443
E12000002,North West,region,2021-05-09,20388
E12000002,North West,region,2021-05-08,49823
E12000002,North West,region,2021-05-07,57581
E12000002,North West,region,2021-05-06,59077
E12000002,North West,region,2021-05-05,51742
E12000002,North West,region,2021-05-04,27908
E12000002,North West,region,2021-05-03,10362
E12000002,North West,region,2021-05-02,14578
E12000002,North West,region,2021-05-01,38616
E12000002,North West,region,2021-04-30,44451
E12000002,North West,region,2021-04-29,46357
E12000002,North West,region,2021-04-28,51982
E12000002,North West,region,2021-04-27,46832
E12000002,North West,region,2021-04-26,32172
E12000002,North West,region,2021-04-25,26364
E12000002,North West,region,2021-04-24,60373
E12000002,North West,region,2021-04-23,51462
E12000002,North West,region,2021-04-22,47164
E12000002,North West,region,2021-04-21,44041
E12000002,North West,region,2021-04-20,40176
E12000002,North West,region,2021-04-19,33346
E12000002,North West,region,2021-04-18,24880
E12000002,North West,region,2021-04-17,63266
E12000002,North West,region,2021-04-16,66935
E12000002,North West,region,2021-04-15,50750
E12000002,North West,region,2021-04-14,36510
E12000002,North West,region,2021-04-13,36089
E12000002,North West,region,2021-04-12,22905
E12000002,North West,region,2021-04-11,19511
E12000002,North West,region,2021-04-10,59744
E12000002,North West,region,2021-04-09,54401
E12000002,North West,region,2021-04-08,64435
E12000002,North West,region,2021-04-07,60397
E12000002,North West,region,2021-04-06,22831
E12000002,North West,region,2021-04-05,8014
E12000002,North West,region,2021-04-04,5028
E12000002,North West,region,2021-04-03,21880
E12000002,North West,region,2021-04-02,34129
E12000002,North West,region,2021-04-01,65104
E12000002,North West,region,2021-03-31,46195
E12000002,North West,region,2021-03-30,31350
E12000002,North West,region,2021-03-29,20180
E12000002,North West,region,2021-03-28,10704
E12000002,North West,region,2021-03-27,32647
E12000002,North West,region,2021-03-26,32583
E12000002,North West,region,2021-03-25,35936
E12000002,North West,region,2021-03-24,34146
E12000002,North West,region,2021-03-23,23150
E12000002,North West,region,2021-03-22,9736
E12000002,North West,region,2021-03-21,2045
E12000002,North West,region,2021-03-20,9495
E12000002,North West,region,2021-03-19,14694
E12000002,North West,region,2021-03-18,15643
E12000002,North West,region,2021-03-17,10515
E12000002,North West,region,2021-03-16,9915
E12000002,North West,region,2021-03-15,4862
E12000002,North West,region,2021-03-14,865
E12000002,North West,region,2021-03-13,4359
E12000002,North West,region,2021-03-12,7816
E12000002,North West,region,2021-03-11,7227
E12000002,North West,region,2021-03-10,9802
E12000002,North West,region,2021-03-09,7636
E12000002,North West,region,2021-03-08,3354
E12000002,North West,region,2021-03-07,478
E12000002,North West,region,2021-03-06,2041
E12000002,North West,region,2021-03-05,5767
E12000002,North West,region,2021-03-04,4875
E12000002,North West,region,2021-03-03,4648
E12000002,North West,region,2021-03-02,3473
E12000002,North West,region,2021-03-01,1429
E12000002,North West,region,2021-02-28,511
E12000002,North West,region,2021-02-27,731
E12000002,North West,region,2021-02-26,1859
E12000002,North West,region,2021-02-25,1887
E12000002,North West,region,2021-02-24,1720
E12000002,North West,region,2021-02-23,1099
E12000002,North West,region,2021-02-22,317
E12000002,North West,region,2021-02-21,79
E12000002,North West,region,2021-02-20,142
E12000002,North West,region,2021-02-19,266
E12000002,North West,region,2021-02-18,415
E12000002,North West,region,2021-02-17,442
E12000002,North West,region,2021-02-16,285
E12000002,North West,region,2021-02-15,143
E12000002,North West,region,2021-02-14,33
E12000002,North West,region,2021-02-13,256
E12000002,North West,region,2021-02-12,445
E12000002,North West,region,2021-02-11,335
E12000002,North West,region,2021-02-10,339
E12000002,North West,region,2021-02-09,187
E12000002,North West,region,2021-02-08,91
E12000002,North West,region,2021-02-07,38
E12000002,North West,region,2021-02-06,64
E12000002,North West,region,2021-02-05,159
E12000002,North West,region,2021-02-04,261
E12000002,North West,region,2021-02-03,201
E12000002,North West,region,2021-02-02,111
E12000002,North West,region,2021-02-01,133
E12000002,North West,region,2021-01-31,142
E12000002,North West,region,2021-01-30,236
E12000002,North West,region,2021-01-29,281
E12000002,North West,region,2021-01-28,142
E12000002,North West,region,2021-01-27,133
E12000002,North West,region,2021-01-26,77
E12000002,North West,region,2021-01-25,118
E12000002,North West,region,2021-01-24,52
E12000002,North West,region,2021-01-23,84
E12000002,North West,region,2021-01-22,124
E12000002,North West,region,2021-01-21,185
E12000002,North West,region,2021-01-20,448
E12000002,North West,region,2021-01-19,381
E12000002,North West,region,2021-01-18,342
E12000002,North West,region,2021-01-17,268
E12000002,North West,region,2021-01-16,328
E12000002,North West,region,2021-01-15,568
E12000002,North West,region,2021-01-14,623
E12000002,North West,region,2021-01-13,761
E12000002,North West,region,2021-01-12,1913
E12000002,North West,region,2021-01-11,3374
E12000002,North West,region,2021-01-10,5546
E12000002,North West,region,2021-01-09,9214
E12000002,North West,region,2021-01-08,8255
E12000002,North West,region,2021-01-07,10396
E12000002,North West,region,2021-01-06,10448
E12000002,North West,region,2021-01-05,6608
E12000002,North West,region,2021-01-04,2050
E12000002,North West,region,2021-01-03,384
E12000002,North West,region,2021-01-02,870
E12000002,North West,region,2021-01-01,431
E12000002,North West,region,2020-12-31,1316
E12000002,North West,region,2020-12-30,1191
E12000002,North West,region,2020-12-29,583
E12000002,North West,region,2020-12-28,0
E12000002,North West,region,2020-12-27,0
E12000002,North West,region,2020-12-26,1
E12000002,North West,region,2020-12-25,0
E12000002,North West,region,2020-12-24,1
E12000002,North West,region,2020-12-23,6
E12000002,North West,region,2020-12-22,6
E12000002,North West,region,2020-12-21,29
E12000002,North West,region,2020-12-20,1
E12000002,North West,region,2020-12-19,3
E12000002,North West,region,2020-12-18,30
E12000002,North West,region,2020-12-17,58
E12000002,North West,region,2020-12-16,45
E12000002,North West,region,2020-12-15,35
E12000002,North West,region,2020-12-14,66
E12000002,North West,region,2020-12-13,13
E12000002,North West,region,2020-12-12,12
E12000002,North West,region,2020-12-11,34
E12000002,North West,region,2020-12-10,45
E12000002,North West,region,2020-12-09,41
E12000002,North West,region,2020-12-08,72
E12000003,Yorkshire and The Humber,region,2022-04-26,567
E12000003,Yorkshire and The Humber,region,2022-04-25,591
E12000003,Yorkshire and The Humber,region,2022-04-24,700
E12000003,Yorkshire and The Humber,region,2022-04-23,1313
E12000003,Yorkshire and The Humber,region,2022-04-22,815
E12000003,Yorkshire and The Humber,region,2022-04-21,848
E12000003,Yorkshire and The Humber,region,2022-04-20,1179
E12000003,Yorkshire and The Humber,region,2022-04-19,713
E12000003,Yorkshire and The Humber,region,2022-04-18,271
E12000003,Yorkshire and The Humber,region,2022-04-17,192
E12000003,Yorkshire and The Humber,region,2022-04-16,935
E12000003,Yorkshire and The Humber,region,2022-04-15,390
E12000003,Yorkshire and The Humber,region,2022-04-14,984
